CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,Age,BikeBuyer,BinnedColumn,EnglishEducation_Bachelors,EnglishEducation_Graduate Degree,EnglishEducation_High School,EnglishEducation_Partial College,EnglishEducation_Partial High School,EnglishOccupation_Clerical,EnglishOccupation_Management,EnglishOccupation_Manual,EnglishOccupation_Professional,EnglishOccupation_Skilled Manual,CommuteDistance_0-1 Miles,CommuteDistance_1-2 Miles,CommuteDistance_10+ Miles,CommuteDistance_2-5 Miles,CommuteDistance_5-10 Miles
11580,230,AW00011580,M,M,30000,1,0,1,1,10/18/2007,82,0,Bin 4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11581,193,AW00011581,M,F,40000,0,0,1,0,8/15/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
11582,222,AW00011582,S,F,30000,2,2,1,0,6/10/2007,52,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11583,207,AW00011583,S,F,30000,2,2,1,0,6/24/2007,49,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11584,171,AW00011584,M,M,40000,1,0,1,0,3/19/2008,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11585,231,AW00011585,M,F,40000,1,0,1,0,7/13/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11586,278,AW00011586,M,M,40000,1,0,1,0,4/30/2008,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11587,184,AW00011587,S,M,30000,2,2,1,2,6/2/2007,50,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11588,223,AW00011588,M,F,30000,2,2,0,2,6/2/2007,51,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11589,257,AW00011589,M,F,40000,1,0,1,0,12/6/2007,51,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11590,221,AW00011590,S,F,30000,2,2,1,2,6/4/2007,51,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11591,209,AW00011591,S,F,30000,3,3,1,0,7/14/2005,52,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11592,198,AW00011592,S,M,20000,0,0,0,1,7/14/2005,37,1,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
11593,183,AW00011593,S,M,20000,0,0,1,1,7/24/2005,38,1,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
11594,213,AW00011594,S,M,20000,4,4,1,2,2/18/2008,35,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
11595,117,AW00011595,S,M,20000,5,5,1,3,7/2/2008,36,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
11596,267,AW00011596,M,M,40000,1,0,1,0,4/3/2008,52,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11597,225,AW00011597,S,F,30000,3,3,1,2,7/8/2008,37,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11598,174,AW00011598,S,F,30000,3,3,1,3,9/12/2006,37,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11599,211,AW00011599,S,F,20000,0,0,0,1,7/21/2005,37,1,Bin 1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
11600,218,AW00011600,S,F,30000,0,0,0,1,11/7/2007,38,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
11601,209,AW00011601,S,M,30000,0,0,1,1,7/22/2005,38,1,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
11602,135,AW00011602,S,M,30000,0,0,0,1,1/11/2008,38,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
11603,244,AW00011603,S,M,30000,0,0,0,1,7/21/2006,38,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11604,275,AW00011604,S,M,30000,0,0,1,1,7/6/2006,38,1,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
11605,176,AW00011605,S,F,20000,0,0,0,1,9/9/2006,38,1,Bin 1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
11606,212,AW00011606,S,F,10000,0,0,0,2,7/11/2005,40,1,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
11607,202,AW00011607,S,M,20000,0,0,1,1,7/22/2005,40,1,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
11608,217,AW00011608,S,M,20000,0,0,0,1,6/15/2008,39,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
11609,277,AW00011609,S,M,30000,0,0,0,1,7/31/2006,39,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11610,269,AW00011610,S,M,30000,0,0,0,1,7/13/2006,40,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11611,183,AW00011611,M,M,20000,0,0,0,1,7/26/2005,41,1,Bin 1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
11612,230,AW00011612,S,M,20000,0,0,0,2,8/5/2006,40,1,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
11613,158,AW00011613,S,F,30000,0,0,0,1,11/14/2006,39,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11614,172,AW00011614,S,F,30000,0,0,0,1,11/11/2006,40,1,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
11615,242,AW00011615,M,M,40000,1,1,1,0,8/25/2006,39,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
11616,260,AW00011616,M,F,40000,1,1,1,0,8/6/2006,40,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
11617,326,AW00011617,S,M,60000,4,0,0,0,3/13/2006,56,1,Bin 2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11618,49,AW00011618,M,M,60000,4,0,1,0,8/13/2007,56,1,Bin 2,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
11619,69,AW00011619,S,F,50000,0,0,1,0,8/12/2007,42,0,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
11620,609,AW00011620,S,F,50000,0,0,1,0,8/12/2007,42,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11621,611,AW00011621,S,F,50000,0,0,0,0,2/2/2008,42,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11622,623,AW00011622,M,M,50000,0,0,1,0,10/10/2007,41,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11623,322,AW00011623,S,F,50000,1,0,1,0,3/10/2006,42,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
11624,339,AW00011624,S,M,50000,1,0,1,0,3/24/2006,42,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
11625,352,AW00011625,M,M,50000,1,0,1,0,3/27/2006,42,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
11626,360,AW00011626,M,F,50000,1,0,1,0,3/4/2006,42,1,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11627,372,AW00011627,M,M,60000,1,0,1,0,2/28/2008,42,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11628,298,AW00011628,S,F,40000,1,0,1,0,3/15/2006,43,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
11629,345,AW00011629,S,M,40000,4,4,1,3,3/28/2006,44,1,Bin 1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
11630,637,AW00011630,M,F,60000,1,0,1,0,3/24/2006,43,1,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11631,52,AW00011631,M,M,60000,1,1,1,0,8/11/2007,44,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11632,51,AW00011632,M,F,60000,1,1,1,0,8/3/2007,44,0,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
11633,612,AW00011633,M,M,40000,1,1,1,0,5/16/2008,43,0,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11634,633,AW00011634,M,M,60000,1,0,1,0,9/12/2007,43,0,Bin 1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
11635,300,AW00011635,M,M,60000,1,0,1,0,8/12/2007,43,0,Bin 1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
11636,314,AW00011636,S,F,60000,1,0,1,0,3/14/2008,42,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11637,338,AW00011637,M,F,70000,1,0,1,0,8/12/2007,43,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11638,339,AW00011638,M,M,70000,1,0,1,0,4/21/2008,43,0,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11639,339,AW00011639,M,F,70000,1,0,1,0,5/12/2008,42,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11640,51,AW00011640,M,F,50000,1,1,1,0,9/16/2007,45,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11641,49,AW00011641,M,M,50000,1,1,1,0,8/3/2007,45,0,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11642,59,AW00011642,M,F,50000,1,1,1,1,8/13/2007,44,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11643,612,AW00011643,M,F,50000,1,1,1,1,10/23/2007,45,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11644,634,AW00011644,S,M,40000,2,2,1,0,11/18/2007,45,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11645,548,AW00011645,S,F,40000,2,2,1,0,5/13/2008,45,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11646,612,AW00011646,S,F,40000,2,2,1,0,1/16/2008,46,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11647,49,AW00011647,S,M,40000,2,2,0,0,8/19/2007,45,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11648,307,AW00011648,S,M,60000,1,0,1,0,2/29/2008,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11649,345,AW00011649,M,M,60000,1,0,1,0,10/7/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11650,325,AW00011650,M,M,60000,1,0,1,0,8/19/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11651,49,AW00011651,M,F,60000,1,0,1,0,9/5/2007,43,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11652,68,AW00011652,M,M,60000,1,0,1,0,12/28/2007,44,0,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11653,543,AW00011653,S,F,60000,1,0,1,0,10/18/2007,44,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11654,298,AW00011654,M,F,60000,1,0,1,0,4/20/2006,43,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11655,311,AW00011655,S,F,70000,2,0,1,0,4/1/2008,44,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11656,329,AW00011656,M,F,70000,3,0,1,0,3/14/2008,43,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11657,347,AW00011657,M,F,70000,3,0,1,0,11/26/2007,44,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11658,348,AW00011658,M,M,60000,1,0,1,0,10/25/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11659,66,AW00011659,S,M,60000,1,0,1,0,11/10/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11660,60,AW00011660,M,F,60000,1,0,1,0,11/9/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11661,49,AW00011661,S,M,60000,1,0,1,0,10/8/2007,45,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11662,545,AW00011662,S,M,60000,2,0,1,0,11/7/2007,45,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11663,644,AW00011663,M,M,70000,4,0,1,0,4/30/2006,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11664,302,AW00011664,S,F,70000,4,0,1,0,4/29/2006,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11665,307,AW00011665,M,F,70000,4,0,1,0,4/15/2006,44,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11666,374,AW00011666,M,M,80000,2,0,1,0,4/19/2006,44,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11667,644,AW00011667,M,M,70000,2,2,1,1,1/5/2008,48,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11668,300,AW00011668,S,F,70000,2,2,1,1,6/18/2008,48,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11669,642,AW00011669,S,F,70000,2,2,1,1,2/19/2008,47,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11670,326,AW00011670,S,F,70000,2,2,1,1,10/15/2007,47,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11671,316,AW00011671,S,F,60000,3,3,0,0,4/23/2006,49,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11672,300,AW00011672,M,M,60000,3,3,1,1,1/26/2008,48,0,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11673,612,AW00011673,S,F,60000,3,3,1,1,8/3/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11674,385,AW00011674,M,F,60000,0,0,1,0,12/1/2007,49,0,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11675,616,AW00011675,S,M,70000,4,0,1,0,4/27/2006,49,1,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11676,475,AW00011676,M,M,80000,0,0,1,0,2/21/2008,49,0,Bin 2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11677,50,AW00011677,S,M,60000,2,0,1,0,10/7/2007,45,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11678,654,AW00011678,M,M,70000,5,0,1,0,4/12/2006,46,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11679,633,AW00011679,M,M,70000,5,5,1,2,4/15/2008,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11680,634,AW00011680,M,F,70000,5,5,1,2,3/4/2008,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11681,641,AW00011681,M,F,70000,5,5,1,2,9/8/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11682,642,AW00011682,M,F,70000,5,5,0,2,3/8/2008,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11683,316,AW00011683,M,M,80000,2,0,1,0,4/7/2006,46,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
11684,634,AW00011684,S,M,40000,0,0,0,1,1/2/2008,49,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
11685,545,AW00011685,M,M,40000,0,0,0,1,9/12/2007,50,0,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
11686,325,AW00011686,S,M,40000,0,0,0,1,9/9/2007,50,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
11687,331,AW00011687,S,M,40000,0,0,0,1,10/14/2007,50,0,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
11688,638,AW00011688,S,F,80000,3,3,1,2,4/4/2006,49,1,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11689,614,AW00011689,M,M,80000,3,3,1,2,2/27/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11690,632,AW00011690,M,F,60000,0,0,1,0,4/27/2006,50,1,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11691,329,AW00011691,S,F,40000,0,0,0,1,8/12/2007,51,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
11692,301,AW00011692,M,M,40000,0,0,0,1,1/8/2008,51,0,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
11693,50,AW00011693,S,F,50000,4,4,0,2,8/1/2007,50,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
11694,310,AW00011694,M,M,50000,4,4,1,4,10/13/2007,51,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
11695,300,AW00011695,M,M,50000,5,5,1,3,10/11/2007,51,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11696,642,AW00011696,S,F,50000,5,5,1,3,4/3/2006,51,1,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11697,348,AW00011697,M,M,50000,4,2,1,2,2/8/2008,51,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
