CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,CommuteDistance,Age,BikeBuyer
14695,156,AW00014695,S,M,10000,0,0,0,2,5/6/2008,0-1 Miles,42,0
26936,128,AW00026936,S,F,20000,2,0,0,1,11/24/2007,2-5 Miles,56,1
26614,637,AW00026614,S,M,40000,4,2,1,2,12/18/2006,2-5 Miles,54,1
11702,302,AW00011702,S,F,60000,4,2,1,2,11/18/2007,0-1 Miles,51,0
20973,255,AW00020973,M,F,30000,1,0,1,0,3/9/2008,0-1 Miles,77,0
21566,22,AW00021566,M,M,110000,0,5,1,3,8/28/2007,10+ Miles,43,0
23958,213,AW00023958,S,F,30000,0,0,0,1,5/22/2008,2-5 Miles,39,1
17101,254,AW00017101,S,M,30000,0,0,1,1,9/20/2007,2-5 Miles,42,0
28013,60,AW00028013,M,M,30000,4,0,1,2,2/13/2006,10+ Miles,71,1
19385,157,AW00019385,S,F,20000,0,0,0,2,6/3/2008,1-2 Miles,42,0
23776,177,AW00023776,S,F,40000,2,2,1,0,9/18/2007,1-2 Miles,45,1
13643,5,AW00013643,S,M,100000,0,5,1,4,1/8/2007,10+ Miles,44,1
27114,310,AW00027114,M,M,70000,4,0,1,0,4/24/2007,2-5 Miles,48,1
28475,186,AW00028475,S,M,10000,2,0,0,1,9/26/2007,2-5 Miles,74,0
17805,184,AW00017805,S,M,20000,2,2,1,2,12/1/2007,0-1 Miles,51,0
28605,325,AW00028605,S,M,20000,3,0,0,2,2/23/2008,0-1 Miles,58,0
15912,369,AW00015912,S,F,60000,3,1,1,2,12/8/2007,10+ Miles,63,0
20197,542,AW00020197,M,F,60000,1,0,1,1,12/25/2007,2-5 Miles,55,1
21153,358,AW00021153,M,M,60000,0,0,0,1,3/13/2008,0-1 Miles,48,1
22841,29,AW00022841,S,M,70000,0,0,1,3,9/6/2007,10+ Miles,39,0
28649,302,AW00028649,S,M,60000,1,0,1,0,11/24/2005,2-5 Miles,42,1
11125,37,AW00011125,S,F,70000,1,0,1,1,8/4/2007,5-10 Miles,59,0
26074,68,AW00026074,M,M,80000,4,3,1,2,2/26/2008,2-5 Miles,51,0
22126,302,AW00022126,M,F,60000,3,0,0,2,2/21/2008,1-2 Miles,78,0
15904,307,AW00015904,M,F,60000,2,1,1,1,5/19/2007,10+ Miles,65,1
12578,33,AW00012578,S,M,10000,0,0,0,1,8/17/2006,0-1 Miles,35,1
19202,627,AW00019202,M,F,60000,0,0,1,0,7/19/2007,1-2 Miles,49,1
13166,343,AW00013166,M,M,40000,0,0,0,1,9/23/2007,1-2 Miles,39,0
26822,158,AW00026822,S,F,20000,1,1,1,1,5/27/2008,2-5 Miles,48,1
23060,352,AW00023060,M,F,40000,3,0,1,2,12/2/2007,5-10 Miles,63,0
26974,176,AW00026974,S,M,20000,0,0,0,2,1/22/2008,0-1 Miles,34,1
25740,208,AW00025740,M,F,10000,1,1,1,2,12/17/2007,0-1 Miles,45,0
25046,57,AW00025046,M,M,60000,0,0,1,2,7/5/2006,5-10 Miles,42,1
13998,33,AW00013998,M,M,10000,2,1,1,2,8/8/2007,5-10 Miles,66,0
12740,229,AW00012740,S,F,30000,0,0,1,1,6/26/2008,2-5 Miles,42,0
18877,299,AW00018877,M,M,80000,4,0,1,2,11/9/2007,5-10 Miles,75,0
27189,343,AW00027189,M,F,40000,3,3,1,1,3/13/2008,1-2 Miles,39,0
20430,22,AW00020430,M,M,70000,2,0,1,2,5/12/2006,5-10 Miles,61,1
18392,62,AW00018392,S,F,80000,5,4,0,2,4/21/2008,0-1 Miles,53,1
12281,263,AW00012281,M,F,40000,0,0,1,0,10/15/2006,0-1 Miles,45,1
17253,13,AW00017253,M,M,100000,0,5,1,3,10/7/2007,10+ Miles,44,0
18629,261,AW00018629,S,M,20000,0,0,1,2,2/21/2008,1-2 Miles,44,0
25696,184,AW00025696,M,M,10000,1,0,1,0,3/31/2008,0-1 Miles,58,0
21180,39,AW00021180,S,F,60000,2,2,0,1,7/22/2006,0-1 Miles,50,1
17871,553,AW00017871,M,F,60000,1,0,1,1,3/31/2008,0-1 Miles,55,1
24418,66,AW00024418,S,M,60000,2,0,0,2,6/19/2006,1-2 Miles,60,1
14593,383,AW00014593,M,M,60000,0,0,1,0,12/19/2007,2-5 Miles,49,0
15239,27,AW00015239,M,M,70000,1,0,1,1,1/20/2008,5-10 Miles,59,0
27762,229,AW00027762,M,M,40000,0,0,0,0,5/9/2008,0-1 Miles,47,1
28984,631,AW00028984,M,F,60000,4,0,1,2,1/24/2008,10+ Miles,73,0
26059,352,AW00026059,M,M,130000,1,1,1,4,11/15/2007,0-1 Miles,49,0
24749,311,AW00024749,M,M,20000,2,1,1,2,3/27/2008,1-2 Miles,57,0
28404,156,AW00028404,M,F,30000,2,2,1,2,4/13/2008,0-1 Miles,51,0
16834,50,AW00016834,S,F,50000,2,0,1,2,11/27/2007,5-10 Miles,82,1
25394,539,AW00025394,M,M,60000,1,0,1,0,12/2/2007,2-5 Miles,43,1
14379,322,AW00014379,M,M,60000,4,0,1,2,3/24/2007,10+ Miles,71,1
22339,634,AW00022339,M,M,20000,2,0,0,2,2/2/2008,1-2 Miles,61,0
17544,616,AW00017544,M,M,70000,1,0,1,1,5/8/2008,2-5 Miles,53,1
22362,312,AW00022362,M,M,80000,5,0,0,0,3/13/2008,0-1 Miles,56,0
20560,127,AW00020560,M,F,110000,3,4,1,4,10/14/2006,5-10 Miles,59,1
22945,13,AW00022945,M,F,90000,1,0,0,1,9/21/2007,1-2 Miles,55,0
25930,626,AW00025930,S,M,40000,0,0,1,1,12/7/2007,5-10 Miles,38,0
13265,160,AW00013265,S,M,120000,3,4,1,4,7/14/2005,5-10 Miles,59,1
16980,642,AW00016980,M,F,70000,4,0,1,0,10/13/2007,2-5 Miles,49,0
25526,177,AW00025526,S,M,30000,0,0,0,1,9/17/2007,0-1 Miles,39,0
14903,361,AW00014903,M,F,40000,1,0,1,1,10/16/2007,1-2 Miles,59,0
22474,166,AW00022474,S,F,10000,5,4,1,2,6/9/2008,0-1 Miles,48,0
28454,117,AW00028454,M,F,10000,1,0,1,0,12/30/2007,0-1 Miles,54,0
27704,22,AW00027704,S,M,40000,2,0,1,1,9/10/2007,5-10 Miles,81,0
26252,336,AW00026252,M,F,40000,1,0,1,1,7/9/2006,1-2 Miles,60,1
23566,52,AW00023566,S,M,30000,0,0,0,2,4/6/2006,0-1 Miles,36,1
17623,368,AW00017623,S,M,70000,0,0,0,1,5/8/2008,2-5 Miles,47,1
28526,261,AW00028526,S,M,10000,2,1,1,2,6/23/2008,0-1 Miles,62,0
15835,315,AW00015835,S,M,40000,0,0,0,1,6/8/2008,5-10 Miles,39,0
18696,25,AW00018696,M,F,100000,1,0,1,0,12/13/2005,0-1 Miles,45,1
18373,536,AW00018373,M,F,50000,1,1,1,0,4/15/2008,0-1 Miles,43,1
27116,609,AW00027116,S,F,70000,5,0,1,0,4/11/2007,2-5 Miles,49,1
27452,385,AW00027452,S,M,120000,0,1,0,3,5/26/2007,0-1 Miles,48,1
15024,32,AW00015024,M,M,30000,3,0,1,2,10/11/2007,5-10 Miles,62,0
14630,329,AW00014630,M,M,60000,1,0,1,1,5/5/2008,2-5 Miles,54,0
25619,224,AW00025619,M,M,30000,1,0,1,0,3/2/2008,2-5 Miles,47,1
19427,197,AW00019427,S,M,30000,0,0,1,0,4/1/2007,0-1 Miles,45,1
13937,545,AW00013937,S,F,70000,0,0,1,1,2/6/2008,2-5 Miles,47,0
22776,331,AW00022776,M,F,70000,4,2,1,1,12/1/2007,1-2 Miles,65,0
21895,23,AW00021895,S,F,90000,0,0,0,4,9/6/2006,10+ Miles,44,1
15609,222,AW00015609,S,M,20000,0,0,0,2,2/16/2008,0-1 Miles,35,0
11732,525,AW00011732,M,M,60000,1,0,1,1,12/11/2007,2-5 Miles,56,0
19839,41,AW00019839,M,F,60000,3,0,0,2,10/18/2007,1-2 Miles,72,0
13230,631,AW00013230,M,F,70000,4,1,1,1,7/17/2006,10+ Miles,68,1
23215,358,AW00023215,M,M,70000,4,2,0,4,3/26/2008,0-1 Miles,51,0
18492,17,AW00018492,S,F,100000,1,1,1,2,1/2/2008,2-5 Miles,56,0
19648,62,AW00019648,S,F,30000,0,0,1,2,11/5/2007,5-10 Miles,35,0
14923,187,AW00014923,S,M,20000,1,1,0,0,4/29/2008,0-1 Miles,47,0
21860,211,AW00021860,M,F,80000,5,1,1,4,2/4/2008,5-10 Miles,67,0
12151,335,AW00012151,M,M,130000,2,2,1,3,5/17/2006,1-2 Miles,51,1
25231,19,AW00025231,S,F,90000,1,0,0,1,6/14/2007,2-5 Miles,56,1
17540,536,AW00017540,M,F,40000,4,3,1,2,8/10/2007,2-5 Miles,53,0
12349,15,AW00012349,S,F,90000,0,0,1,3,7/1/2006,10+ Miles,41,1
25872,638,AW00025872,S,F,70000,2,1,0,1,8/15/2005,2-5 Miles,67,1
27656,68,AW00027656,S,M,40000,3,0,0,2,2/6/2008,1-2 Miles,78,0
29351,49,AW00029351,S,M,50000,3,3,0,2,4/13/2008,0-1 Miles,50,0
20365,609,AW00020365,M,M,90000,4,3,1,2,7/29/2008,5-10 Miles,55,0
24117,152,AW00024117,M,M,30000,3,3,1,2,3/24/2008,0-1 Miles,37,0
21984,5,AW00021984,S,F,60000,1,0,1,1,10/14/2006,5-10 Miles,55,1
20759,300,AW00020759,M,F,40000,1,0,1,1,12/22/2007,0-1 Miles,59,0
20517,54,AW00020517,M,F,70000,2,1,1,1,12/22/2007,10+ Miles,67,0
14913,352,AW00014913,M,F,40000,1,0,1,1,6/15/2006,1-2 Miles,57,1
11856,539,AW00011856,M,M,60000,3,2,1,0,6/1/2008,0-1 Miles,52,0
16513,205,AW00016513,S,M,10000,3,0,1,1,6/1/2007,1-2 Miles,72,1
13378,385,AW00013378,M,F,70000,4,1,1,2,8/3/2006,1-2 Miles,66,1
28216,15,AW00028216,M,F,70000,5,5,0,3,9/3/2007,10+ Miles,48,0
15371,644,AW00015371,M,M,80000,3,0,0,2,11/17/2006,0-1 Miles,59,1
21620,50,AW00021620,M,F,60000,2,0,1,0,5/1/2007,0-1 Miles,46,1
29093,12,AW00029093,M,M,20000,2,1,1,3,2/20/2008,5-10 Miles,62,0
20304,644,AW00020304,S,M,40000,0,0,0,2,12/21/2007,1-2 Miles,36,1
11347,156,AW00011347,M,M,10000,2,0,1,1,9/17/2007,0-1 Miles,59,0
25094,68,AW00025094,S,M,50000,0,0,0,1,7/15/2006,0-1 Miles,48,1
12470,164,AW00012470,M,F,20000,1,1,1,1,5/26/2008,2-5 Miles,49,0
14659,348,AW00014659,M,M,60000,1,0,1,1,11/28/2007,2-5 Miles,57,0
26886,267,AW00026886,S,F,30000,0,0,0,1,12/23/2007,0-1 Miles,38,1
29018,301,AW00029018,M,M,60000,2,1,1,1,5/22/2008,10+ Miles,65,0
22404,31,AW00022404,S,F,10000,0,0,0,1,11/29/2006,0-1 Miles,34,1
20773,51,AW00020773,S,F,80000,4,0,0,0,6/9/2008,0-1 Miles,57,0
25329,310,AW00025329,S,F,40000,3,3,0,2,9/14/2007,0-1 Miles,41,0
18005,147,AW00018005,M,F,40000,0,0,1,0,6/23/2007,0-1 Miles,49,1
21148,54,AW00021148,S,F,50000,0,0,1,1,1/5/2007,2-5 Miles,48,1
11348,151,AW00011348,M,M,10000,2,0,1,1,10/2/2007,0-1 Miles,59,0
17614,358,AW00017614,S,M,60000,0,0,1,0,2/10/2008,2-5 Miles,50,1
26382,145,AW00026382,S,M,130000,2,4,0,2,7/30/2007,0-1 Miles,57,1
11032,35,AW00011032,M,F,20000,4,0,1,2,8/21/2005,1-2 Miles,68,1
26838,187,AW00026838,S,F,20000,2,2,0,1,8/21/2007,0-1 Miles,49,0
17229,27,AW00017229,S,F,70000,0,0,0,2,9/8/2005,5-10 Miles,39,1
19010,311,AW00019010,M,F,60000,2,1,1,1,8/20/2007,2-5 Miles,65,0
14794,263,AW00014794,M,M,40000,0,0,1,0,12/22/2005,0-1 Miles,48,1
14107,50,AW00014107,S,F,40000,0,0,1,2,9/20/2007,5-10 Miles,40,1
26526,334,AW00026526,M,M,70000,2,1,1,2,4/26/2008,10+ Miles,63,0
13597,120,AW00013597,M,M,90000,4,1,1,3,2/20/2008,10+ Miles,64,0
22160,547,AW00022160,S,M,40000,0,0,0,1,12/5/2007,1-2 Miles,37,0
22650,115,AW00022650,S,F,30000,1,1,0,1,12/9/2007,0-1 Miles,49,1
25714,14,AW00025714,S,M,20000,0,0,1,0,1/15/2006,0-1 Miles,37,1
13486,49,AW00013486,S,F,130000,2,3,0,4,10/24/2007,0-1 Miles,78,0
28211,26,AW00028211,M,M,60000,2,2,1,1,10/13/2007,2-5 Miles,46,1
26616,536,AW00026616,M,M,40000,0,0,0,1,12/19/2006,0-1 Miles,55,1
12931,307,AW00012931,S,F,70000,5,5,1,2,8/8/2007,2-5 Miles,45,0
19901,178,AW00019901,M,M,130000,3,4,1,3,6/15/2006,5-10 Miles,57,1
24084,208,AW00024084,M,M,20000,3,3,1,0,9/9/2007,0-1 Miles,50,1
20409,641,AW00020409,S,F,40000,0,0,1,2,2/16/2008,5-10 Miles,37,0
18013,249,AW00018013,M,F,40000,1,0,1,0,7/17/2008,0-1 Miles,50,0
17894,207,AW00017894,M,F,20000,1,0,1,0,6/14/2007,0-1 Miles,59,1
27175,248,AW00027175,S,M,40000,2,2,1,0,5/19/2008,1-2 Miles,43,1
11363,35,AW00011363,S,M,10000,0,0,0,2,12/9/2005,0-1 Miles,37,1
13586,238,AW00013586,M,M,80000,4,2,1,2,10/29/2007,10+ Miles,62,0
13862,298,AW00013862,M,M,60000,1,0,1,0,1/24/2007,2-5 Miles,42,1
23283,62,AW00023283,S,F,40000,2,0,1,1,3/16/2006,1-2 Miles,56,1
25352,542,AW00025352,M,M,20000,2,1,0,2,3/6/2008,0-1 Miles,58,0
22026,49,AW00022026,M,F,30000,0,0,0,2,3/1/2008,0-1 Miles,36,0
13425,614,AW00013425,M,M,90000,5,5,1,3,8/26/2006,2-5 Miles,51,1
19696,316,AW00019696,M,M,120000,1,3,1,4,12/4/2007,5-10 Miles,53,1
12661,225,AW00012661,M,F,80000,5,1,1,4,10/2/2007,10+ Miles,68,0
29100,40,AW00029100,S,F,40000,3,0,1,2,6/1/2008,5-10 Miles,61,0
17569,536,AW00017569,S,F,60000,1,0,1,0,8/30/2007,2-5 Miles,45,0
22745,385,AW00022745,M,F,40000,5,0,1,3,9/10/2007,10+ Miles,70,1
11011,22,AW00011011,M,M,60000,4,4,1,4,7/2/2005,10+ Miles,51,1
21511,265,AW00021511,M,M,80000,4,2,1,1,1/17/2008,2-5 Miles,61,0
22740,299,AW00022740,S,F,40000,4,0,0,2,5/10/2008,1-2 Miles,70,0
27687,38,AW00027687,S,F,60000,3,2,1,2,6/24/2008,5-10 Miles,51,1
11482,272,AW00011482,S,F,30000,0,0,0,1,3/11/2006,1-2 Miles,43,1
29048,299,AW00029048,S,M,110000,2,1,0,3,12/11/2005,0-1 Miles,46,1
23982,155,AW00023982,S,M,10000,2,0,0,1,2/7/2008,0-1 Miles,61,1
13176,299,AW00013176,S,M,130000,0,0,0,2,7/31/2006,0-1 Miles,48,1
19557,17,AW00019557,S,F,60000,2,2,0,1,2/28/2006,0-1 Miles,47,1
13336,310,AW00013336,M,F,100000,2,3,1,3,10/10/2007,5-10 Miles,74,0
28880,275,AW00028880,S,F,170000,4,3,0,3,10/10/2007,0-1 Miles,58,1
13504,207,AW00013504,M,F,10000,2,0,1,0,5/18/2006,0-1 Miles,59,1
22050,43,AW00022050,S,M,90000,4,4,1,1,8/30/2005,1-2 Miles,47,1
19597,9,AW00019597,M,M,90000,4,4,1,0,12/13/2007,0-1 Miles,47,0
16778,301,AW00016778,S,M,60000,4,0,1,2,4/29/2008,10+ Miles,71,1
26976,224,AW00026976,S,M,30000,0,0,0,1,1/21/2008,1-2 Miles,37,1
14650,644,AW00014650,M,M,60000,1,0,1,1,12/28/2005,2-5 Miles,54,1
25690,279,AW00025690,M,M,20000,1,0,1,0,11/7/2007,0-1 Miles,54,0
24305,30,AW00024305,S,M,100000,1,1,0,3,5/25/2007,0-1 Miles,55,1
25865,623,AW00025865,M,M,40000,5,0,1,3,7/22/2005,10+ Miles,69,1
16542,239,AW00016542,M,M,20000,1,1,1,0,1/10/2008,2-5 Miles,55,0
15073,164,AW00015073,M,F,30000,0,0,1,0,6/4/2006,0-1 Miles,45,1
13614,11,AW00013614,S,F,60000,0,0,1,4,10/28/2007,10+ Miles,40,0
25668,234,AW00025668,S,F,30000,0,0,1,1,2/23/2008,2-5 Miles,37,0
28138,38,AW00028138,S,M,100000,1,0,0,4,7/28/2008,0-1 Miles,56,0
25799,262,AW00025799,S,F,130000,4,5,0,3,8/3/2007,10+ Miles,64,0
16377,338,AW00016377,S,F,80000,4,0,0,0,8/27/2007,0-1 Miles,56,0
18653,611,AW00018653,M,M,30000,2,0,0,2,3/8/2008,1-2 Miles,60,1
26226,159,AW00026226,M,F,40000,2,2,1,0,1/10/2008,0-1 Miles,42,0
11264,618,AW00011264,S,M,90000,5,5,0,3,7/6/2007,0-1 Miles,51,1
23668,536,AW00023668,M,F,40000,4,0,1,2,4/16/2008,5-10 Miles,68,1
15601,20,AW00015601,M,F,70000,5,5,1,4,5/26/2007,10+ Miles,47,1
28572,609,AW00028572,M,M,40000,3,3,1,2,11/9/2007,1-2 Miles,41,0
23242,611,AW00023242,S,M,50000,0,0,1,0,1/20/2008,1-2 Miles,40,1
16715,339,AW00016715,M,F,30000,0,0,1,2,2/25/2008,5-10 Miles,38,0
23790,543,AW00023790,M,F,20000,3,0,1,2,1/8/2008,1-2 Miles,60,0
14442,335,AW00014442,S,F,120000,3,2,1,4,5/22/2007,2-5 Miles,50,1
21891,5,AW00021891,M,F,110000,0,5,1,3,9/18/2006,10+ Miles,43,1
26778,641,AW00026778,S,F,40000,0,0,1,2,4/10/2008,5-10 Miles,40,0
16911,616,AW00016911,M,M,90000,5,0,1,2,3/14/2008,5-10 Miles,75,0
11644,634,AW00011644,S,M,40000,2,2,1,0,11/18/2007,2-5 Miles,45,0
28037,553,AW00028037,M,M,70000,2,1,1,2,6/16/2008,10+ Miles,67,0
25486,174,AW00025486,S,M,30000,2,2,1,1,5/14/2008,0-1 Miles,49,1
19491,188,AW00019491,S,M,30000,2,2,1,2,7/22/2008,0-1 Miles,51,0
25882,359,AW00025882,M,M,60000,2,1,1,0,11/30/2007,10+ Miles,67,0
12645,277,AW00012645,M,F,170000,0,5,1,3,3/19/2007,10+ Miles,62,1
13437,632,AW00013437,M,M,90000,0,0,1,1,9/3/2007,10+ Miles,52,0
21182,29,AW00021182,M,F,60000,3,3,1,1,6/7/2008,5-10 Miles,49,0
15120,34,AW00015120,M,F,70000,0,0,1,2,4/10/2007,10+ Miles,39,1
27266,361,AW00027266,S,F,60000,2,2,0,0,5/6/2007,0-1 Miles,45,1
27012,536,AW00027012,S,F,40000,3,3,0,2,4/5/2008,0-1 Miles,40,0
29480,248,AW00029480,S,F,30000,3,0,1,0,1/18/2008,0-1 Miles,54,1
14274,62,AW00014274,M,M,60000,0,0,1,2,10/30/2007,5-10 Miles,39,0
19222,648,AW00019222,M,M,30000,2,0,1,2,6/14/2008,1-2 Miles,58,0
22421,230,AW00022421,S,F,20000,2,0,0,1,12/8/2007,2-5 Miles,55,0
16374,553,AW00016374,M,M,40000,1,0,1,1,6/22/2008,0-1 Miles,57,0
12488,208,AW00012488,S,M,20000,3,3,1,2,3/23/2008,0-1 Miles,52,0
21098,191,AW00021098,M,M,20000,4,4,0,2,2/3/2008,0-1 Miles,36,0
28885,226,AW00028885,S,M,90000,2,1,1,2,1/25/2007,10+ Miles,60,1
23679,59,AW00023679,S,M,50000,3,0,1,2,8/10/2007,10+ Miles,73,0
26980,119,AW00026980,M,M,10000,0,0,1,2,7/1/2008,1-2 Miles,43,0
22597,140,AW00022597,M,F,30000,0,0,1,0,11/17/2007,0-1 Miles,55,1
20053,234,AW00020053,S,M,40000,2,2,1,0,12/27/2007,0-1 Miles,43,0
11410,201,AW00011410,M,M,20000,1,1,1,0,5/17/2007,2-5 Miles,47,1
15595,7,AW00015595,M,M,90000,0,0,1,0,5/1/2007,0-1 Miles,49,1
24068,162,AW00024068,M,M,40000,0,0,0,0,4/27/2008,0-1 Miles,48,1
24598,31,AW00024598,S,M,100000,0,5,1,2,6/7/2007,10+ Miles,41,1
20005,315,AW00020005,S,M,50000,2,2,1,1,11/17/2007,2-5 Miles,47,1
20536,361,AW00020536,S,F,80000,3,1,1,1,4/22/2008,5-10 Miles,65,0
25332,69,AW00025332,M,M,80000,0,0,0,0,12/1/2007,0-1 Miles,49,0
23920,200,AW00023920,S,M,40000,0,0,0,0,10/21/2007,0-1 Miles,49,1
11901,3,AW00011901,S,F,60000,2,2,0,1,3/13/2006,0-1 Miles,47,1
15459,149,AW00015459,M,F,20000,1,0,1,0,12/31/2007,0-1 Miles,73,0
14145,197,AW00014145,S,M,10000,1,1,0,1,8/10/2007,1-2 Miles,56,0
18561,310,AW00018561,S,F,70000,2,0,1,0,6/29/2008,2-5 Miles,44,1
15178,32,AW00015178,M,M,80000,2,0,1,2,4/20/2007,5-10 Miles,60,1
25369,325,AW00025369,S,M,40000,2,0,0,1,3/9/2008,0-1 Miles,56,0
19978,39,AW00019978,M,M,110000,0,5,1,4,4/20/2006,10+ Miles,44,1
17351,34,AW00017351,M,M,40000,2,0,1,2,9/18/2005,5-10 Miles,74,1
20821,30,AW00020821,M,M,20000,0,0,1,0,6/11/2006,0-1 Miles,37,1
26029,32,AW00026029,M,M,80000,5,5,0,3,8/26/2006,0-1 Miles,49,1
12867,160,AW00012867,S,F,10000,0,0,1,2,6/14/2007,0-1 Miles,40,1
23402,641,AW00023402,M,F,60000,4,3,1,1,8/29/2007,2-5 Miles,56,0
20411,316,AW00020411,M,M,60000,0,0,1,2,11/15/2007,5-10 Miles,38,0
16975,548,AW00016975,M,M,60000,3,3,1,0,3/9/2008,2-5 Miles,49,0
13422,372,AW00013422,S,F,160000,0,0,0,4,11/17/2007,0-1 Miles,49,0
13528,5,AW00013528,M,F,20000,0,0,1,0,1/11/2007,0-1 Miles,38,1
29342,23,AW00029342,M,F,30000,2,0,0,2,2/12/2008,0-1 Miles,75,1
29369,277,AW00029369,S,M,40000,0,0,1,0,6/15/2008,0-1 Miles,47,1
13306,369,AW00013306,M,F,70000,4,3,0,0,6/18/2008,1-2 Miles,59,0
12813,128,AW00012813,M,M,30000,1,1,1,0,5/6/2007,2-5 Miles,47,1
28230,385,AW00028230,S,F,80000,2,0,1,2,11/24/2007,5-10 Miles,58,0
23486,66,AW00023486,S,M,80000,5,4,1,3,4/18/2006,5-10 Miles,52,1
28306,36,AW00028306,M,F,60000,5,5,1,3,1/31/2008,5-10 Miles,52,0
21985,14,AW00021985,M,M,60000,1,0,1,1,10/6/2006,5-10 Miles,54,1
23831,536,AW00023831,M,F,50000,1,1,1,0,8/5/2007,0-1 Miles,43,0
22901,57,AW00022901,S,F,60000,1,0,0,1,1/12/2006,0-1 Miles,56,1
15408,325,AW00015408,S,F,70000,3,0,1,2,3/3/2008,5-10 Miles,61,0
21412,62,AW00021412,M,M,50000,0,0,1,2,8/9/2007,5-10 Miles,40,0
28384,187,AW00028384,M,F,30000,1,1,1,2,2/8/2008,0-1 Miles,50,0
17611,543,AW00017611,S,M,80000,3,3,0,2,11/19/2007,0-1 Miles,50,0
23332,21,AW00023332,S,M,80000,2,0,1,2,1/1/2007,5-10 Miles,60,1
22763,637,AW00022763,S,F,60000,2,1,1,1,4/11/2008,10+ Miles,67,0
28038,298,AW00028038,M,M,70000,2,1,1,2,8/4/2005,10+ Miles,67,1
26520,614,AW00026520,S,F,60000,2,1,0,2,11/25/2006,2-5 Miles,63,1
27835,179,AW00027835,M,M,20000,0,0,1,2,8/27/2007,0-1 Miles,41,0
19032,253,AW00019032,S,F,150000,2,4,0,2,6/8/2007,0-1 Miles,58,1
27134,200,AW00027134,S,M,20000,2,0,0,1,3/3/2008,0-1 Miles,63,1
22197,28,AW00022197,S,M,80000,2,0,0,2,10/8/2006,1-2 Miles,58,1
24323,336,AW00024323,S,F,60000,5,5,1,3,6/7/2008,5-10 Miles,51,1
27479,325,AW00027479,S,F,60000,0,0,0,2,9/29/2007,1-2 Miles,38,0
21089,218,AW00021089,S,F,30000,2,2,1,1,10/14/2007,0-1 Miles,50,1
25375,372,AW00025375,M,M,50000,1,0,1,0,7/25/2008,1-2 Miles,43,0
18778,343,AW00018778,M,M,30000,0,0,1,1,3/25/2008,5-10 Miles,41,0
12015,336,AW00012015,S,M,30000,0,0,0,2,10/24/2007,5-10 Miles,39,0
19657,635,AW00019657,S,F,80000,0,0,0,1,12/24/2007,0-1 Miles,43,1
19235,310,AW00019235,M,F,50000,0,0,1,0,4/16/2008,0-1 Miles,43,0
15116,133,AW00015116,M,F,100000,3,4,0,4,7/4/2006,5-10 Miles,65,1
12500,172,AW00012500,S,F,30000,3,3,1,1,3/5/2007,0-1 Miles,36,1
21637,359,AW00021637,S,M,40000,0,0,0,1,5/16/2008,2-5 Miles,51,1
13187,322,AW00013187,M,M,110000,2,4,1,2,11/1/2007,5-10 Miles,73,0
15326,307,AW00015326,M,M,60000,2,1,1,2,2/14/2008,2-5 Miles,66,0
18540,322,AW00018540,S,F,70000,5,0,1,2,6/27/2008,10+ Miles,72,1
19029,124,AW00019029,M,F,120000,2,4,1,4,12/14/2006,5-10 Miles,58,1
24669,361,AW00024669,M,M,70000,4,1,1,2,8/9/2007,10+ Miles,66,1
17625,69,AW00017625,M,M,70000,0,0,0,1,3/30/2008,0-1 Miles,52,1
11191,310,AW00011191,S,F,70000,5,0,1,3,2/11/2006,10+ Miles,69,1
13944,58,AW00013944,M,M,60000,1,0,1,1,8/10/2007,0-1 Miles,55,0
28961,13,AW00028961,S,M,100000,0,5,0,4,10/14/2007,10+ Miles,44,1
12377,155,AW00012377,S,M,20000,0,0,0,2,12/26/2007,1-2 Miles,35,0
28246,539,AW00028246,S,F,80000,3,0,0,2,10/13/2005,0-1 Miles,58,1
26243,542,AW00026243,S,M,80000,0,0,0,0,6/9/2008,0-1 Miles,49,0
22394,222,AW00022394,S,F,20000,1,0,0,0,7/28/2008,0-1 Miles,78,0
22991,310,AW00022991,S,F,50000,0,0,1,1,12/5/2007,5-10 Miles,41,0
19906,277,AW00019906,M,M,170000,3,3,1,4,2/10/2008,0-1 Miles,59,0
13317,338,AW00013317,S,M,60000,2,0,1,2,5/26/2008,5-10 Miles,61,0
24060,131,AW00024060,S,F,30000,1,1,0,1,3/21/2008,0-1 Miles,48,1
28002,611,AW00028002,S,F,60000,3,0,1,2,10/3/2007,10+ Miles,76,0
29242,648,AW00029242,M,M,100000,3,2,1,4,1/26/2006,5-10 Miles,52,1
12374,185,AW00012374,S,F,20000,0,0,0,2,8/11/2007,0-1 Miles,35,0
25973,543,AW00025973,S,F,70000,4,2,0,2,12/4/2005,0-1 Miles,52,1
18161,226,AW00018161,M,F,90000,4,2,1,2,11/25/2007,2-5 Miles,61,0
24615,35,AW00024615,M,M,110000,0,5,1,4,9/30/2006,10+ Miles,44,1
20602,15,AW00020602,S,M,70000,0,0,0,3,10/12/2007,10+ Miles,39,0
12076,322,AW00012076,M,F,70000,5,0,1,2,5/7/2006,10+ Miles,71,1
29259,62,AW00029259,S,M,70000,2,0,1,2,4/7/2008,5-10 Miles,61,0
12243,34,AW00012243,S,F,10000,0,0,0,1,6/26/2006,2-5 Miles,35,1
